date,review,rating,isEdited,userName,title,app_name,app_id,developerResponse
2022-09-16 17:34:37,"I signed up for the plus membership which promises free delivery on most places. When browsing places to eat I found one that had the plus membership symbol, and stated free delivery. However at checkout I was being charged a delivery fee. I spoke to a support rep. and supplied them with pictures of the app stating no delivery fee on the front page and also at checkout where one was being applied. The rep. assured me that the way it works is that I will be refunded the delivery fee once the delivery has been completed. I voiced my confusion with such a business model to which they just kept reassuring me I could place my order and I would be getting my money back. It has been a week since and I was never refunded so I contacted a rep over the phone this time to which they told me the initial rep was wrong and I won’t be getting my money back. I then asked to speak to a higher up as they now scammed me into placing an order that I told them I would not be ordering if I had to pay the delivery fee since it was almost as much as the order itself. The new rep assured me their supervisor would contact me by the end of the night. That was 3 days ago. I even saved the chat log and would gladly supply it to them if they actually bothered to contact me. I will not be ordering from this service again, scammers.",1,False,Chris645645,Support will scam you,ubereats,1058959277,
2022-10-29 19:21:22,We usually order from a restaurant close to our place. We usually do pick up. When you go there and order. The food comes out to be really tasty. It’s a top rated restaurant. They usually are very busy on weekends. It’s from past few months that’s Uber eats are giving offers on orders. We ordered from this restaurant and the food comes out to be stale. Only the rice was okay as it was eatable. It was too salty. And the chicken was soggy it was smelling badly. Firstly I did not receive any response in 15 hrs. So I raised the request again. I have never wrote a review on AppStore. But this time it’s quite frustrating as the support manager says that they cannot give a refund this time as it will be not fair for everyone using the app. I didn’t understand. My simple concern was why should I pay for a food which is stale? Is it fair for a customer? I also attached a picture of food which I trashed. Isn’t it enough to prove that your customer is loyal? Also I have ordered online seven times from same restaurant. Whenever I order directly from this restaurant the food is good and whenever I order using some offer I receive food which is okay or stale. So is it about the offers? I am sorry as customer I am disappointed about the food and not the refund.,1,False,Vimal Jadwani,No refund on stale food,ubereats,1058959277,"{'id': 32873932, 'body': ""Hi, we're extremely sorry to hear about your concern regarding your recent experience. This is certainly something we'd want to deep dive into. For us to be able to resolve your recent interaction with us, fill in your details here: https://bit.ly/343HNsE. We shall get back to you at the earliest."", 'modified': '2022-10-31T06:27:53Z'}"
2022-11-10 14:51:49,"I have been an Uber customer for 7-8 years now. Am an Uber one member for years now also. Am always grateful and appreciative and share the same. Until a couple weeks ago when my order was processed without proper promo. So I cancelled the order right away and then processed a 2nd order with the exact same items just with promo also being included properly. Uber then allowed the restaurant to charge me for 2 orders, stating they had started my first and had lost the food from it which was totally nonsense from the beginning. I figured given my thousands of Uber trips and maybe close to 1000 Uber eats orders that I have placed and never once had complained for no reason and this case is even clearer seeing as I ordered exact same items maybe 2-3 mins later and had no problem paying for them. Went thru Uber support and was actually told by Uber employee that I was going to be credited for first bogus charge. Then few minutes later I receive a separate message that stated that NO they were not going to make this right and that I have no recourse. Meanwhile like I said thousands of Uber rides and a 4.9 star gold member and this is way I have been treated. Uber is total disappointment and should be ashamed of themselves.",1,False,JimmyMc81,Borderline scam artists,ubereats,1058959277,
2022-11-30 01:31:42,"Like I was reading some of the comments, and I decided to take matters into my own hands and where did cabbage all right these prices are Roué too high, and like these prices need to go down because like there’s no way this is like it’s not like you’re like high top stare at it so high top quality yeah I make it seem like that y’all deserve all this money. I understand that people are coming out that I did the title or rest of the color kick at least behind but still this is that kid that docket have a whole lot of like prices like that are so high it’s like it’s so hard to explain like I’ve always like to order a pool like a small plate of food with a side of Drake ever in two deserts came out to be at least $60 plus delivery fee and I was a new post sick one DoorDash it does that do this just say yeah sometimes DoorDash pack it up is that like that but at least if I opinion at least DoorDash is not so freaking expensive Uber eats is way too expensive. Y’all need to bring down your prices please
Retarded",4,False,delanih,"I don’t like Uber eats, but I will still use it. It’s not a bad app.",ubereats,1058959277,
2022-12-14 22:21:00,"I can honestly say it’s been a pleasure ordering with Uber eats! My year is coming to a close real real soon! I think Uber eats has done amazing work and I will always continue to support them as a customer and as a company for a greater purpose for a greener future @ Net Zero Carbon environment! Welcome to the future for a better world as we close out this year of 2022! Embrace the challenges and change! Embrace 2023! It’s only a boss lifestyle! Sincerely, Matt G. 😘 To: Alana F. The reason why we do not give the power how you want towards the drivers to confirm an order is because drivers will abuse it. We need people employed at the call center handling business for order cancellation! I don’t work for Uber eats, but I can honestly say on a business side of things… this is how it is! This is how it will always be. To be completely honest with you Alanah F. If you knew business. You would know why it’s set up like this. Try to worry about things you can control like… you. Not a company that is in the billions!",5,False,DarealNWO2026,Reply on Alanah F.,ubereats,1058959277,
2022-11-30 02:17:38,"Making this a 5 star just so y’all will see it. DO NOT use this app. My order was picked up and dropped by FOUR people in a span of 30 minutes. I then tried to contact customer support to see what was going on and the bot thought I wanted to cancel my order and charged me a $20 cancellation fee when I didn’t even want to cancel. After spending an hour texting customer support (because they don’t have a phone number), they tell me they processed a refund and to wait 3-5 business days. That never came. I contact them again two weeks later and they tell me there was nothing they could do because I need to contact them within 48 hours WHICH I DID. They essentially told me to eff off and rudely ended the text conversation because there was nothing they could do since the previous person never actually processed my refund. Deleted the app after that and will NEVER use again.. Glad i could donate to a multi-million dollar corporation",5,False,thankyouforbeingawful,OMG,ubereats,1058959277,
2022-12-01 04:57:22,"I was a Uber one member until it wouldn’t let me add a payment method and I just couldn’t use the app. When trying to resolve the issue they kept saying they were getting a tech error and I would be contacted back when I didn’t. When finally asked for a screen shot of the issue, it accidentally finally worked with one payment method and accidentally signed me up for a year which I didn’t want. I asked for a refund and to cancel my plan, when they tried to put it through again they said they were having a technical error and tech support was supposed to reach out. TWO WEEKS later I am still trying to contact and get the issue resolved and I have had no help. This app has become terrible. Service is terrible from not only Uber customer service but the rides are super slow because it doesn’t even seem they have enough drivers. Terrible expirience all around. Still waiting for my refund and now I’m going to have to go through my credit card it seems. Still don’t know how I’m going to get my account cancelled and really hope I don’t get billed again so I have to deal with multiple cases!",1,False,GuzA1311,Uber eats has become a terrible app with terrible customer service.,ubereats,1058959277,
2022-10-28 03:30:42,"I am completely and totally frustrated with Uber eats! As such, once this order is completed, I will be deleting my account! I was blackballed for requesting a refund or credit for drinks that were missing from my order on at least three different occasions! I didn’t request a refund on a whole meal or anything like that, just the drink because it was either missing or wrong! I was told my account had been flagged for requesting too many refunds! Imagine this! On one of the orders I was charged $13 for a drink from Starbucks, that I never even received! I provided pictures for “the delivery,” yet I was still charged for the order, including delivery charges! How insulting is that?! In the last 2+ months, it is not an exaggeration to say that I’ve spent at least somewhere in the neighborhood of $150-$200 using Uber eats, and this is the things that I get! I called in to give them an opportunity to fix sad situation‘s, but they refused, so I’m done! If there was a number of stars lower than one, I would’ve given that! That’s how frustrated I am! I think DoorDash, GrubHub, or Postmates would be happy to take the money that I spend, since Uber eats is not interested!",1,False,Failure to provide service!,Complete and total frustration!,ubereats,1058959277,
2022-09-21 18:14:53,"I recently tried to use Uber eats to get some Chinese from one of the restaurants in town. I ordered from said restaurant and patiently waited for my food to get to me. The driver never even moved to pick up my order. The app tried to find a new driver after 30 minutes, but no one was found. I waited another 30 minutes before I ended up canceling my order. I feel bad for the restaurant having to waste $25 worth of food because an incompetent driver didn’t pick up my food. I feel like I’ve just been scammed and I won’t be giving UberEats another try. I’m currently waiting for my refund and won’t be ordering from you guys again.

Update: I got my full refund. I will say that the refund system is much better than DoorDash’s system. I got my money back right away. I did try to order through them again and basically the same thing happened to me. I had to refund again and got my money back right away.",5,False,Soundwave the fandom trash,Didn’t even get my order,ubereats,1058959277,
2022-11-30 02:51:35,"I have ordered from Uber eats numerous times as a graduate student. I have received ordered where my food is messed up and had items I am allergic to and had to be thrown away. No refund no help. Today I ordered food that was never delivered or was delivered to the wrong address and I got on chat and was told I made too many adjustments or complaints about past orders being the ones I received with either missing items or the orders were wrong!!! Several I had to throw away due to allergies. Then I am told I cannot receive a refund on a 50 something dollar order I never received. When I called same answer. The driver was not able to be reached on either end of Uber or I. You have a lost a customer, your competitors will go above and beyond to resolve issues and I have never once been refunded any missing incorrect and or wrong orders from Uber Eats. You treat your customers like trash. I am a graduate student who was treating myself to a nice meal for my standards and now I have no food and I’m our money (not cheap either). Shame on you, I will never be using your services again and will tell all my friends and family the same.",1,False,bellasmom1997,Horrible takes your money shame on you,ubereats,1058959277,
2022-12-02 14:28:32,"I was charged a “cancellation fee” worth 2/3 of the order because the App didn’t update my location when I changed states and I had to cancel an order immediately after making it (less than 15 seconds) because it was going to the wrong state. First “agent” gave me vague excuses about technical difficulties and ended the chat. Second agent assured me that the entire charge was a temporary hold. Contacted third agent because I was still charged and they told me, contrary to the second agent, that I was charged because the restaurant had already started the order. At the very least Uber needs to address the inconsistency. Moreover, if their system is truly so sensitive that an order can be irrevocably locked in as soon as the order is submitted, they either need better safeguards in the app or better integrated systems with the restaurants to prevent a trivial mistake like forgetting to change an address at checkout from costing the entire cost of the food. I understand paying for the cost of the user’s mistake to the company, but the one I was charged was outlandish relative to the mistake.",2,False,Leximore,Terrible Customer Service,ubereats,1058959277,
2022-11-21 21:22:56,"I’ve always enjoyed using Uber Eats, though today I ordered like a $35 dollar order. I’m in high school, have no job (I’m underage) and I just wanted lunch. When I ordered, I didn’t think about tip. Though I like to tip low, then go back and change it afterwards depending on their service. I tipped a dollar today planning to tip more after I got my food, but never received my order! I was there when it said delivered in the place I asked her to take the food, and she’s weirdly enough a diamond member with like a 99% good rating. Though today, I believe she took my food or threw it away or something due to low tip. I called her 3 times, I was forwarded to voicemail after a few rings each time. I reached out to customer service with 3 different people and all of them said my account wasn’t eligible due to already receiving a refund on a totally different order like 6 months ago? After a while, I got frustrated and stopped even wanting a refund. I asked them if i could at least get in touch with my delivery person and see what they did with my food, though she disconnected. Horrible customer service.",2,False,920208172749282682,Refund Polocy,ubereats,1058959277,
2022-10-05 17:11:52,"I ordered for pickup for nandos and my app autoset to another location 40 minutes away from me. I planned on picking up on my 30 minute lunch break to a location 5 minutes away, I got to the store and they didn’t have my order. That’s when I realized it was to the wrong location. This has happened to me before where I tried picking up but it autoset to another location, it’s definitely my fault for not double checking but when you’re working all day and ready to get food you don’t really think about worrying to see if it’s the right location, especially since the place I go to is only 5 minutes away. On the phone call with customer service, I couldn’t even hear the lady. It was so loud and rowdy that I couldn’t make up on what she was saying, it sounded like a party and  then she had to put me on hold. So at the end of all that waiting, where I literally wasted 20 minutes trying to get a refund she flat out says we can cancel it but you’ll be charged the full amount. So basically don’t place orders you can’t pick up and double check the location otherwise Uber won’t refund you! Total waste of money and time.",1,False,rahinged,Can’t get refunded,ubereats,1058959277,
2022-11-09 02:12:01,"I had 2 orders that cancel back to back and after waiting over 3.5 hours for delivery, I get a message from Uber eats on how sorry they are, here’s $5 for your trouble.
You can call Uber eats, but they have no way of elevating a situation like this which I have experienced many times  Customer service will apologize over and over, but they can not elevate this particular situation above a low level supervisor’s level so top management has no way to track their own company’s service. Not the type of company I would want to invest in, personal opinion only. 
I am old and no longer drive. I live on a fixed income so this service is extremely expensive for me. There are many people like me that depend on services like this.  Fortunately there are alternative service such as Grub Hub and Door dash. 
If management responds to this review,, I will reevaluate my position, otherwise, I will not use this company’s service anymore. Check your 401k, how can a company make money if the cannot track their own performance. If I am wrong, I would very much like to know. Waiting for a response,  patiently of course.",1,False,Roth2377,"Multiple back to back cancellations, no one seems to care",ubereats,1058959277,
2022-10-21 20:18:27,"Uber eats is wonderful. I have no complaints about it. The only thing is about the workers. It’s amazing it’s just a extra money that you have to spend. You know when you’re lazy whatever Uber eats is the best name that ever happened especially during the pandemic you should definitely definitely definitely download this app. When you can’t go outside if you have Covid, you could just Uber eats your food it comes from Stop & Shop Chick-fil-A in McDonald’s popyes always fast food places even restaurants even him and even supermarkets on. This is not like I’m not mandated to do this. I’m just a regular person behind the phone and I feel like this is just amazing. amazing amazing. Amazing definitely download it. You will not regret it and this is not sponsored by anyone just about my personal experience. Many people may have had negative experience with my strange amazing have no complaints about it very well. Nice to hav",5,False,gavGaxb he s,Foodies,ubereats,1058959277,
2022-09-22 23:12:38,"I did an experiment seeing which type of app is easy to navigate, has great deals, arrives in timely fashion and is respectful of my property.  I found out of all the apps i used in this experiment, UberEats out did them all in these areas. Respecting property is huge thing for me since i live out in Jupiter farms. Im not one to always leave my home, since my car is never in the best shape. Its convenient for me to have such service! Every single person that has delivered to me was mindful/considerate of not breaking my moving fence and looking out for my dogs. Not to mention has manners! I love this app and its service! Before my experiment I had went to a trip in texas. This app is beyond reliable no matter where im at! So grateful to have easy access to live life to the fullest. Thank you to all the people who run this app, all the employees at the stores and the driver employees! You guys are truly amazing! 
•One happy customer",5,False,RestoreOurworld,Love the service!,ubereats,1058959277,
2022-11-23 02:58:27,"UberEATS doesn’t protect its users… I ordered delivery over the weekend, when my food arrived, I noticed the restaurant overcharged me for an item (I paid for 50 frozen cheese breads in preparation for the holiday season and only received 12). I reported the issue to them immediately and they told me they don’t issue refunds and that I should reach out to the restaurant directly. I reached out to the restaurant, they admitted the mistake, and said they would offer the refund via UberEATS. A few days later, I haven’t seen the refund credit come through and contacted UberEATS to a response stating that I reported the issue too late and they don’t issue refunds. Also something about I have large amounts of refunds on my account—last order mistake I reported was 3 years ago for under $20. It is such an arbitrary excuse on their part.

Basically, the restaurant admitted the mistake, I reported the issue immediately after receiving the order, asked UberEATS to issue the refund, and they refused. I just deleted this app. This is terrible customer service and now I am owed money I cannot get back…it’s extremely frustrating!",1,False,pandablast802,Terrible customer service and no protection for users,ubereats,1058959277,
2022-10-20 15:14:30,"I usually always order Uber eats, so I know how it goes . I ordered yesterday night high priority. Well, the order submitted and the restaurant took the order. It literally took 2 hours for them to get a person to deliver it. As I spoke to customer service, they said a person was on the way. I was upset over it taking that long and I paid priority. The customer support asked if I just wanted it canceled and I said no. Next thing, after I waited (2 hours!) just get a person on the way, they canceled it after I said not too! Then the customer service person said they didn’t do it and ended the chat abruptly.  So my question is if the driver had the food why was it canceled and where did my food go? I do not care if I got my money back. That is BEYOND ridiculous  and unprofessional. I don’t want to order from this app again if that’s what they do. I waited for food until after midnight just for customer service to cancel it against my wishes. I could have ordered somewhere else for that. Now, I will use another app since this one is incompetent. I have the whole conversation and it’s horrible service!",1,False,Lilliz002,HORRIBLE SERVICE WAITED 2 HOURS,ubereats,1058959277,
2022-09-18 23:09:15,"This year, my husband threw me a surprise birthday party - we ordered a meal thru the app- it went thru but the progress bar was stuck for over 2 hours on the “restaurant is preparing your food” there was even a driver assigned to it - then the order was abruptly cancelled with no explanation - just the usual -we are sorry for your inconvenience- here’s a $5 credit towards your next meal- which you may or may not get - 
So here we were - no food - not enough money to order again - the credit back was slow to appear - since apparently 
I DMed them and posted on social media - they responded quickly - but only made things worse with that meaningless - “We’re sorry we ruined your evening- here’s $5 - go away” then they just stopped responding 
Later I found out that the restaurant was closed that day -Uber eats stopped responding - 
Sorry but a $5 credit is not going to cut it here - they do not take any responsibility for their own errors - and you get no response - other than a canned reply  - I deleted the app",2,False,Bill Dorsett,Unreliable delivery - no customer service,ubereats,1058959277,
2022-11-29 03:51:19,"Gross, Awful, and unprofessional. I thought I liked the app at first, but the people who run it along with its drivers are AWFUL. A driver spat in my food after I already paid SEVEN dollars for a delivery fee. Was a $2 tip not enough? Sorry I didn’t tip to double the cost! When I went to report this order, I sent a complaint about the driver. After I sent this, I get a notification saying I tipped THE DRIVER almost $3. The same one who completely disrespected me. I didn’t know a complaint came with money attached?! They need an ACTUAL confirmation button with information on WHAT you’re doing. You can’t just charge for everything you press on your screen. Based on what you tip and how much you spend depends on how you get treated, whether your order comes triple the time after it said it would, and if you get your food hot or cold. And let us not forget that you can’t cancel your order once a driver picks it up. Well dang, I didn’t order an atrocious and slow delivery guy and I’m sure nobody else would. Disgusting, never again. It’s not worth your time or money. Watch out for ratchet people named Steven!",1,False,Melisia A.,DON’T USE THIS!,ubereats,1058959277,"{'id': 33465648, 'body': ""Hi, We're extremely sorry to hear about your concern regarding your recent experience. This is certainly something we'd want to deep dive into. For us to be able to resolve your concern, fill in your details here:\xa0https://bit.ly/343HNsE. We shall get back to you at the earliest."", 'modified': '2022-12-01T05:04:51Z'}"
2022-12-19 00:13:34,"Uber will actively try and bully you into not complaining if an order goes wrong. I’ve had a terrible week with Uber having messed up items or finding multiple hairs in my food and customer support emailed sayin I might get banned from customer support claims??? First, why would I ever use this service again if that’s your attitude? Secondly, maybe do anything to actually improve the gig economy work flow and you’d have less mess ups. Third, Uber takes at least twice the amount for services than what the driver makes in a delivery fee. The driver also has to maintain the vehicle with gas, etc. Uber doesn’t feel like they deserve to be real humans so they give their drivers 0 worker rights. Uber is now back door punishing me for my support claims by making me wait hours for my food with no ability to cancel. Uber your trash and you’re never getting any of my money again.

Terrible app!!! They continually adjust the estimated delivery time so they’re not wrong. Paid for fast delivery and it still took a long long time for the food to get here.",1,False,jdhcbf,Terrible customer service/illegal business practice,ubereats,1058959277,
2022-11-19 15:33:45,"Listen guys don’t waste your money on food deliveries it’s not worth it at the end of the day. Ever since I got this app I’ve had one problem after another. They always get my order wrong or deliver my food to someone else, the drivers rarely at times check if they are even delivering to the right place to begin with. I on 3 occasions have gotten spoiled food and that’s including last night. I spent a total of 40hrs max trying to get refund and all the help I got was bot responses. I had proof of the inconveniences and they still denied to refund me because I wasn’t eligible even though I was eligible according to their guidelines. I fell sick to my stomach and I had to throw my food away. After fighting for so long I managed to get the attention of two supervisors and a manager, can y’all guess what they said? They all responded with the same bot messages lol, I was about to lose it. This company makes $57.6 Billion and they are fighting so hard on not refunding me my $36. Would you imagine if I ate more than I should’ve of that spoiled food my accident and gotten food poisoning or something else?",1,False,soleil_sunshine,Worst Experience Ever,ubereats,1058959277,
