r_id,s_id,app_name,app_id,date,title,review,pos,tagged_sentences,rating
586,3375,ubereats,1058959277,2022-11-21 02:51:42,Arrives at Max Time with Cold Food,it could be driver related but i do not believe that is the case,"[('be', 'v'), ('relate', 'v'), ('i', 'a'), ('do', 'v'), ('believe', 'v'), ('be', 'v'), ('case', 'n')]",be relate i do believe be case,3
586,3376,ubereats,1058959277,2022-11-21 02:51:42,Arrives at Max Time with Cold Food,the app asks you to tip in advance on the total amount including taxes and fees versus the order itself,"[('app', 'n'), ('ask', 'v'), ('tip', 'v'), ('advance', 'n'), ('total', 'a'), ('amount', 'n'), ('include', 'v'), ('tax', 'n'), ('fee', 'n'), ('versus', 'v'), ('order', 'n')]",app ask tip advance total amount include tax fee versus order,3
586,3377,ubereats,1058959277,2022-11-21 02:51:42,Arrives at Max Time with Cold Food,if the app is set up to tip just like the uber drivers taking passengers maybe uber would realize a change should be made to their process,"[('app', 'n'), ('be', 'v'), ('set', 'v'), ('tip', 'v'), ('uber', 'a'), ('driver', 'n'), ('take', 'v'), ('passenger', 'n'), ('uber', 'n'), ('realize', 'v'), ('change', 'n'), ('be', 'v'), ('make', 'v'), ('process', 'n')]",app be set tip uber driver take passenger uber realize change be make process,3
586,3378,ubereats,1058959277,2022-11-21 02:51:42,Arrives at Max Time with Cold Food,i am frustrated when i give a decent tip at the beginning and get a cold and nearly late food order nearly every time,"[('i', 'n'), ('be', 'v'), ('frustrate', 'v'), ('i', 'a'), ('give', 'v'), ('decent', 'a'), ('tip', 'n'), ('beginning', 'n'), ('get', 'v'), ('cold', 'n'), ('food', 'n'), ('order', 'n'), ('time', 'n')]",i be frustrate i give decent tip beginning get cold food order time,3
586,3379,ubereats,1058959277,2022-11-21 02:51:42,Arrives at Max Time with Cold Food,i have stopped using uber eats when i am hungry or in somewhat of a time crunch,"[('i', 'n'), ('have', 'v'), ('stop', 'v'), ('use', 'v'), ('uber', 'a'), ('eats', 'n'), ('i', 'n'), ('be', 'v'), ('hungry', 'a'), ('time', 'n'), ('crunch', 'n')]",i have stop use uber eats i be hungry time crunch,3
587,3380,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,i have been having them for years,"[('i', 'n'), ('have', 'v'), ('be', 'v'), ('have', 'v'), ('year', 'n')]",i have be have year,1
587,3381,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,my husband even worked for them during the pandemic and it is ridiculous the amount of times we have had to reach customer support for issues of all kinds,"[('husband', 'n'), ('work', 'v'), ('pandemic', 'a'), ('be', 'v'), ('ridiculous', 'a'), ('amount', 'n'), ('time', 'n'), ('have', 'v'), ('have', 'v'), ('reach', 'v'), ('customer', 'n'), ('support', 'n'), ('issue', 'n'), ('kind', 'n')]",husband work pandemic be ridiculous amount time have have reach customer support issue kind,1
587,3382,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,my food takes hours to arrive once it arrives i discover the driver stuck their hands in there  sometimes they over schedule pick ups,"[('food', 'n'), ('take', 'v'), ('hour', 'n'), ('arrive', 'v'), ('arrive', 'v'), ('i', 'a'), ('discover', 'v'), ('driver', 'n'), ('stick', 'v'), ('hand', 'n'), ('schedule', 'n'), ('pick', 'n'), ('ups', 'n')]",food take hour arrive arrive i discover driver stick hand schedule pick ups,1
587,3383,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,they pay zero to no attention to the time frames they provide,"[('pay', 'v'), ('attention', 'n'), ('time', 'n'), ('frame', 'v'), ('provide', 'v')]",pay attention time frame provide,1
587,3384,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,many hidden fees,"[('many', 'a'), ('hidden', 'n'), ('fee', 'n')]",many hidden fee,1
587,3385,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,i get all kinds of notifications saying i will get this or that discount  offer  special etc,"[('i', 'n'), ('get', 'v'), ('kind', 'n'), ('notification', 'n'), ('say', 'v'), ('i', 'n'), ('get', 'v'), ('discount', 'n'), ('offer', 'v'), ('special', 'a'), ('etc', 'n')]",i get kind notification say i get discount offer special etc,1
587,3386,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,all to end up paying the exact same,"[('end', 'v'), ('pay', 'v'), ('exact', 'a'), ('same', 'a')]",end pay exact same,1
587,3387,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,today i reached out to try to see if they wanted to redeem themselves for all the trouble i have gone through for years and they said it was not  approved,"[('today', 'n'), ('i', 'v'), ('reach', 'v'), ('try', 'v'), ('see', 'v'), ('want', 'v'), ('redeem', 'v'), ('trouble', 'n'), ('i', 'n'), ('have', 'v'), ('go', 'v'), ('year', 'n'), ('say', 'v'), ('be', 'v'), ('approve', 'v')]",today i reach try see want redeem trouble i have go year say be approve,1
587,3388,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,ok bye,"[('ok', 'a'), ('bye', 'n')]",ok bye,1
587,3389,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,never ever using this service again,"[('use', 'v'), ('service', 'n')]",use service,1
587,3390,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,there are more companies to order food from,"[('be', 'v'), ('more', 'a'), ('company', 'n'), ('order', 'n'), ('food', 'n')]",be more company order food,1
587,3391,ubereats,1058959277,2022-12-12 21:38:49,Very unprofessional and unreliable service app,i have no need to stay loyal,"[('i', 'n'), ('have', 'v'), ('need', 'n'), ('stay', 'v'), ('loyal', 'a')]",i have need stay loyal,1
588,3392,ubereats,1058959277,2022-11-22 12:28:19,Horrible Customer Service,i ordered a meal last night paid the priority fee to have the food come quicker i even tipped because i seen a notification that a driver would get my food quicker,"[('i', 'n'), ('order', 'v'), ('meal', 'n'), ('last', 'a'), ('night', 'n'), ('pay', 'v'), ('priority', 'n'), ('fee', 'n'), ('have', 'v'), ('food', 'n'), ('come', 'v'), ('quicker', 'n'), ('i', 'v'), ('tipped', 'a'), ('i', 'n'), ('see', 'v'), ('notification', 'n'), ('driver', 'n'), ('get', 'v'), ('food', 'n'), ('quicker', 'n')]",i order meal last night pay priority fee have food come quicker i tipped i see notification driver get food quicker,1
588,3393,ubereats,1058959277,2022-11-22 12:28:19,Horrible Customer Service,after waiting 45 minutes for a driver to get my food i received notification that i will save money if i get the food myself,"[('wait', 'v'), ('minute', 'n'), ('driver', 'n'), ('get', 'v'), ('food', 'n'), ('i', 'n'), ('receive', 'v'), ('notification', 'n'), ('i', 'n'), ('save', 'v'), ('money', 'n'), ('i', 'a'), ('get', 'v'), ('food', 'n')]",wait minute driver get food i receive notification i save money i get food,1
588,3394,ubereats,1058959277,2022-11-22 12:28:19,Horrible Customer Service,i went to pick up the food and got home a ate some fries it was cold and nasty by then my bread was also cold and my veggie platter was cold leaving me to throw it all away,"[('i', 'a'), ('go', 'v'), ('pick', 'v'), ('food', 'n'), ('get', 'v'), ('ate', 'a'), ('fry', 'n'), ('be', 'v'), ('cold', 'a'), ('nasty', 'a'), ('bread', 'n'), ('be', 'v'), ('cold', 'a'), ('veggie', 'n'), ('platter', 'n'), ('be', 'v'), ('cold', 'a'), ('leave', 'v'), ('throw', 'v')]",i go pick food get ate fry be cold nasty bread be cold veggie platter be cold leave throw,1
588,3395,ubereats,1058959277,2022-11-22 12:28:19,Horrible Customer Service,i msg support about a refund but they said it is nothing they can do,"[('i', 'n'), ('support', 'v'), ('refund', 'n'), ('say', 'v'), ('be', 'v'), ('nothing', 'n'), ('do', 'v')]",i support refund say be nothing do,1
588,3396,ubereats,1058959277,2022-11-22 12:28:19,Horrible Customer Service,that is unfair and cheated out of money because if you guys at the time did not have a driver i should have been received notification to just pick the food up instead,"[('be', 'v'), ('unfair', 'a'), ('cheat', 'v'), ('money', 'n'), ('guy', 'v'), ('time', 'n'), ('do', 'v'), ('have', 'v'), ('driver', 'n'), ('i', 'n'), ('have', 'v'), ('be', 'v'), ('receive', 'v'), ('notification', 'n'), ('pick', 'v'), ('food', 'n')]",be unfair cheat money guy time do have driver i have be receive notification pick food,1
588,3397,ubereats,1058959277,2022-11-22 12:28:19,Horrible Customer Service,i already had to wait 45 minutes then drive 20 minutes to get the food and 20 minutes back home,"[('i', 'n'), ('have', 'v'), ('wait', 'v'), ('minute', 'n'), ('drive', 'v'), ('minute', 'n'), ('get', 'v'), ('food', 'n'), ('minute', 'n'), ('home', 'n')]",i have wait minute drive minute get food minute home,1
588,3398,ubereats,1058959277,2022-11-22 12:28:19,Horrible Customer Service,you guys have the audacity to tell me i cannot get my money back,"[('guy', 'n'), ('have', 'v'), ('audacity', 'n'), ('tell', 'v'), ('i', 'v'), ('get', 'v'), ('money', 'n')]",guy have audacity tell i get money,1
589,3399,ubereats,1058959277,2022-10-22 13:39:15,Stole money,we ordered some cake but my husband soon realized we had the wrong address in and cancelled it within a minute so there was no way they were preparing our order,"[('order', 'v'), ('cake', 'n'), ('husband', 'n'), ('realize', 'v'), ('have', 'v'), ('wrong', 'a'), ('address', 'n'), ('cancel', 'v'), ('minute', 'n'), ('be', 'v'), ('way', 'n'), ('be', 'v'), ('prepare', 'v'), ('order', 'n')]",order cake husband realize have wrong address cancel minute be way be prepare order,1
589,3400,ubereats,1058959277,2022-10-22 13:39:15,Stole money,we proceeded to place the correct order to which the driver cancelled on us,"[('proceed', 'v'), ('place', 'v'), ('correct', 'a'), ('order', 'n'), ('driver', 'n'), ('cancel', 'v')]",proceed place correct order driver cancel,1
589,3401,ubereats,1058959277,2022-10-22 13:39:15,Stole money,the 19 dollars was refunded however the first order of 30 they refuse and then this morning i woke to find they had taken another random 18 dollars out of my account,"[('dollar', 'n'), ('be', 'v'), ('refund', 'v'), ('first', 'a'), ('order', 'n'), ('refuse', 'v'), ('morning', 'n'), ('i', 'n'), ('wake', 'v'), ('find', 'v'), ('have', 'v'), ('take', 'v'), ('random', 'n'), ('dollar', 'n'), ('account', 'n')]",dollar be refund first order refuse morning i wake find have take random dollar account,1
589,3402,ubereats,1058959277,2022-10-22 13:39:15,Stole money,this is the second time they keep charging us randomly,"[('be', 'v'), ('second', 'a'), ('time', 'n'), ('keep', 'v'), ('charge', 'v'), ('randomly', 'v')]",be second time keep charge randomly,1
589,3403,ubereats,1058959277,2022-10-22 13:39:15,Stole money,the first time i was resolved and they were the kind the second time the help line basically said you should have contacted us that night sorry there is nothing else we can do and would not further explain why we were charged three different times for food we did not get,"[('first', 'a'), ('time', 'n'), ('i', 'n'), ('be', 'v'), ('resolve', 'v'), ('be', 'v'), ('kind', 'n'), ('second', 'a'), ('time', 'n'), ('help', 'n'), ('line', 'n'), ('say', 'v'), ('have', 'v'), ('contact', 'v'), ('night', 'n'), ('sorry', 'n'), ('be', 'v'), ('nothing', 'n'), ('do', 'v'), ('explain', 'v'), ('be', 'v'), ('charge', 'v'), ('different', 'a'), ('time', 'n'), ('food', 'n'), ('do', 'v'), ('get', 'v')]",first time i be resolve be kind second time help line say have contact night sorry be nothing do explain be charge different time food do get,1
589,3404,ubereats,1058959277,2022-10-22 13:39:15,Stole money,this is the second time they have done this to us,"[('be', 'v'), ('second', 'a'), ('time', 'n'), ('have', 'v'), ('do', 'v')]",be second time have do,1
589,3405,ubereats,1058959277,2022-10-22 13:39:15,Stole money,watch your account because they seem to make random charges,"[('watch', 'v'), ('account', 'n'), ('seem', 'v'), ('make', 'v'), ('random', 'n'), ('charge', 'n')]",watch account seem make random charge,1
590,3406,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,simply the uber eats application told me that my order was ready for pickup,"[('uber', 'a'), ('eats', 'n'), ('application', 'v'), ('tell', 'v'), ('order', 'n'), ('be', 'v'), ('ready', 'a'), ('pickup', 'n')]",uber eats application tell order be ready pickup,1
590,3407,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,i drove to grab my food and when i arrived the restaurant told me that the chicken for my order was not even thawed out,"[('drive', 'v'), ('grab', 'v'), ('food', 'n'), ('i', 'n'), ('arrive', 'v'), ('restaurant', 'n'), ('tell', 'v'), ('chicken', 'n'), ('order', 'n'), ('be', 'v'), ('thaw', 'v')]",drive grab food i arrive restaurant tell chicken order be thaw,1
590,3408,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,i was frustrated and canceled my order because the food was nowhere close to being ready,"[('i', 'n'), ('be', 'v'), ('frustrate', 'v'), ('cancel', 'v'), ('order', 'n'), ('food', 'n'), ('be', 'v'), ('be', 'v'), ('ready', 'a')]",i be frustrate cancel order food be be ready,1
590,3409,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,when i contacted support regarding the issue they refused to give me a refund even though i recieved no food or service,"[('i', 'n'), ('contact', 'v'), ('support', 'n'), ('regard', 'v'), ('issue', 'n'), ('refuse', 'v'), ('give', 'v'), ('refund', 'n'), ('i', 'n'), ('recieved', 'v'), ('food', 'n'), ('service', 'n')]",i contact support regard issue refuse give refund i recieved food service,1
590,3410,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,40 they stole from me after lying to me about my order being ready,"[('steal', 'v'), ('lie', 'v'), ('order', 'n'), ('be', 'v'), ('ready', 'a')]",steal lie order be ready,1
590,3411,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,i will never use eats or any uber service again because of how appalled i was at the lack of customer service regarding this issue,"[('i', 'n'), ('use', 'v'), ('eats', 'n'), ('uber', 'a'), ('service', 'n'), ('appalled', 'a'), ('i', 'n'), ('be', 'v'), ('lack', 'n'), ('customer', 'n'), ('service', 'n'), ('regard', 'v'), ('issue', 'n')]",i use eats uber service appalled i be lack customer service regard issue,1
590,3412,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,i had been an active uber customer for 8 years and even paid for their premium service uber one,"[('i', 'n'), ('have', 'v'), ('be', 'v'), ('active', 'a'), ('uber', 'a'), ('customer', 'n'), ('year', 'n'), ('pay', 'v'), ('premium', 'a'), ('service', 'n'), ('uber', 'v')]",i have be active uber customer year pay premium service uber,1
590,3413,ubereats,1058959277,2022-09-19 20:39:03,Uber Eats lied to me and stole from me,it is clear this company does not care at all about their customers satisfaction and are happy to steal from the common people rather than do right  by a customer,"[('be', 'v'), ('clear', 'a'), ('company', 'n'), ('do', 'v'), ('care', 'v'), ('customer', 'n'), ('satisfaction', 'n'), ('be', 'v'), ('happy', 'a'), ('steal', 'v'), ('common', 'a'), ('people', 'n'), ('do', 'v'), ('right', 'a'), ('customer', 'n')]",be clear company do care customer satisfaction be happy steal common people do right customer,1
591,3414,ubereats,1058959277,2022-10-05 00:24:56,Fix your GPS algo.,ordered food for me and my family today because i am sick and could not cook anything for them,"[('order', 'v'), ('food', 'n'), ('family', 'n'), ('today', 'n'), ('i', 'n'), ('be', 'v'), ('sick', 'a'), ('cook', 'v'), ('anything', 'n')]",order food family today i be sick cook anything,2
591,3415,ubereats,1058959277,2022-10-05 00:24:56,Fix your GPS algo.,after waiting several minutes for my order i checked the app again and it showed that it has been completed,"[('wait', 'v'), ('several', 'a'), ('minute', 'n'), ('order', 'n'), ('i', 'n'), ('check', 'v'), ('app', 'n'), ('show', 'v'), ('have', 'v'), ('be', 'v'), ('complete', 'v')]",wait several minute order i check app show have be complete,2
591,3416,ubereats,1058959277,2022-10-05 00:24:56,Fix your GPS algo.,now instead of calling the driver i opened the app to see where my food was dropped off,"[('call', 'v'), ('driver', 'n'), ('i', 'n'), ('open', 'v'), ('app', 'n'), ('see', 'v'), ('food', 'n'), ('be', 'v'), ('drop', 'v')]",call driver i open app see food be drop,2
591,3417,ubereats,1058959277,2022-10-05 00:24:56,Fix your GPS algo.,lo and behold it was sitting in front of my neighbors house,"[('lo', 'n'), ('behold', 'v'), ('be', 'v'), ('sit', 'v'), ('front', 'n'), ('neighbor', 'n'), ('house', 'n')]",lo behold be sit front neighbor house,2
591,3418,ubereats,1058959277,2022-10-05 00:24:56,Fix your GPS algo.,i checked the option where it allows you to just click on current location and it picked up my next door neighbors housefix this problem dammit,"[('i', 'n'), ('check', 'v'), ('option', 'n'), ('allow', 'v'), ('click', 'v'), ('current', 'a'), ('location', 'n'), ('pick', 'v'), ('next', 'a'), ('door', 'n'), ('neighbor', 'n'), ('housefix', 'v'), ('problem', 'n'), ('dammit', 'n')]",i check option allow click current location pick next door neighbor housefix problem dammit,2
591,3419,ubereats,1058959277,2022-10-05 00:24:56,Fix your GPS algo.,if this was to happen to someone else the people next door wouldve claimed the food and blame would have been on the person who ordered for not checking the delivery address,"[('be', 'v'), ('happen', 'v'), ('someone', 'n'), ('people', 'n'), ('door', 'n'), ('wouldve', 'n'), ('claim', 'v'), ('food', 'n'), ('blame', 'n'), ('have', 'v'), ('be', 'v'), ('person', 'n'), ('order', 'v'), ('check', 'v'), ('delivery', 'n'), ('address', 'n')]",be happen someone people door wouldve claim food blame have be person order check delivery address,2
591,3420,ubereats,1058959277,2022-10-05 00:24:56,Fix your GPS algo.,the point of having current location option is to pin point the actual delivery address,"[('point', 'n'), ('have', 'v'), ('current', 'a'), ('location', 'n'), ('option', 'n'), ('be', 'v'), ('pin', 'v'), ('point', 'v'), ('actual', 'a'), ('delivery', 'n'), ('address', 'n')]",point have current location option be pin point actual delivery address,2
592,3422,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,i do not appreciate how they try to charge you almost 3 times of what the food actually cost when trying to cancel less than a minute after putting in an order,"[('i', 'n'), ('do', 'v'), ('appreciate', 'v'), ('try', 'v'), ('charge', 'v'), ('time', 'n'), ('food', 'n'), ('cost', 'v'), ('try', 'v'), ('cancel', 'v'), ('less', 'a'), ('minute', 'n'), ('put', 'v'), ('order', 'n')]",i do appreciate try charge time food cost try cancel less minute put order,1
592,3423,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,i noticed the app was still connected to my old address,"[('i', 'n'), ('notice', 'v'), ('app', 'n'), ('be', 'v'), ('connect', 'v'), ('old', 'a'), ('address', 'n')]",i notice app be connect old address,1
592,3424,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,i have never used the app before but wanted to give it a try today since i am sick and needed food brought to me,"[('i', 'n'), ('have', 'v'), ('use', 'v'), ('app', 'n'), ('want', 'v'), ('give', 'v'), ('try', 'n'), ('today', 'n'), ('i', 'n'), ('be', 'v'), ('sick', 'a'), ('need', 'v'), ('food', 'n'), ('brought', 'n')]",i have use app want give try today i be sick need food brought,1
592,3425,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,even after changing my address and getting everything sorted,"[('change', 'v'), ('address', 'n'), ('get', 'v'), ('everything', 'n'), ('sort', 'v')]",change address get everything sort,1
592,3426,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,it changed drivers more than 4 times and i got my food about 45 minutes later,"[('change', 'v'), ('driver', 'n'), ('more', 'a'), ('time', 'n'), ('i', 'n'), ('get', 'v'), ('food', 'n'), ('minute', 'n')]",change driver more time i get food minute,1
592,3427,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,cold nasty and stale,"[('cold', 'a'), ('nasty', 'n'), ('stale', 'n')]",cold nasty stale,1
592,3428,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,usually i am not one to complain but i felt like i was being ripped off,"[('i', 'v'), ('be', 'v'), ('complain', 'v'), ('i', 'v'), ('felt', 'v'), ('i', 'n'), ('be', 'v'), ('be', 'v'), ('rip', 'v')]",i be complain i felt i be be rip,1
592,3429,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,instead of a refund i got half the price worth of app credit so i can use their app again,"[('refund', 'n'), ('i', 'n'), ('get', 'v'), ('price', 'n'), ('worth', 'n'), ('app', 'a'), ('credit', 'n'), ('i', 'a'), ('use', 'v'), ('app', 'n')]",refund i get price worth app credit i use app,1
592,3430,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,it is a very slimy business that just wants to take advantage of you like most other big corporations,"[('be', 'v'), ('slimy', 'a'), ('business', 'n'), ('want', 'v'), ('take', 'v'), ('advantage', 'n'), ('like', 'v'), ('other', 'a'), ('big', 'a'), ('corporation', 'n')]",be slimy business want take advantage like other big corporation,1
592,3431,ubereats,1058959277,2022-12-17 10:20:15,Worst experience ever,i am very disappointed in the outcome that i had with this company,"[('i', 'n'), ('be', 'v'), ('disappointed', 'a'), ('outcome', 'n'), ('i', 'n'), ('have', 'v'), ('company', 'n')]",i be disappointed outcome i have company,1
593,3432,ubereats,1058959277,2022-10-04 10:47:16,Rip off,just use door dash,"[('use', 'n'), ('door', 'n'), ('dash', 'n')]",use door dash,1
593,3433,ubereats,1058959277,2022-10-04 10:47:16,Rip off,i decided to use my one night off to order food in just for my delivery man to steal my food and gas light me about how he could not speak english even though when i spoke to him in spanish he still insisted that he could not understand me,"[('i', 'n'), ('decide', 'v'), ('use', 'v'), ('night', 'n'), ('order', 'n'), ('food', 'n'), ('delivery', 'n'), ('man', 'n'), ('steal', 'v'), ('food', 'n'), ('gas', 'n'), ('light', 'n'), ('speak', 'v'), ('english', 'a'), ('i', 'a'), ('speak', 'v'), ('spanish', 'n'), ('insist', 'v'), ('understand', 'v')]",i decide use night order food delivery man steal food gas light speak english i speak spanish insist understand,1
593,3434,ubereats,1058959277,2022-10-04 10:47:16,Rip off,thats not even the worst part,"[('thats', 'n'), ('bad', 'a'), ('part', 'n')]",thats bad part,1
593,3435,ubereats,1058959277,2022-10-04 10:47:16,Rip off,when i called customer service multiple times they sent me to automated voice recording and when i was able to talk to a real person they told me i was not eligible for a refund due to too many refund requests when i had never made one in the past,"[('i', 'n'), ('call', 'v'), ('customer', 'n'), ('service', 'n'), ('multiple', 'a'), ('time', 'n'), ('send', 'v'), ('automated', 'a'), ('voice', 'n'), ('recording', 'n'), ('i', 'n'), ('be', 'v'), ('able', 'a'), ('talk', 'v'), ('real', 'a'), ('person', 'n'), ('tell', 'v'), ('i', 'n'), ('be', 'v'), ('eligible', 'a'), ('refund', 'n'), ('due', 'a'), ('many', 'a'), ('refund', 'n'), ('request', 'n'), ('i', 'n'), ('have', 'v'), ('make', 'v'), ('past', 'n')]",i call customer service multiple time send automated voice recording i be able talk real person tell i be eligible refund due many refund request i have make past,1
593,3436,ubereats,1058959277,2022-10-04 10:47:16,Rip off,when i asked to give me dates of these so called refund requests they would not,"[('i', 'n'), ('ask', 'v'), ('give', 'v'), ('date', 'n'), ('call', 'v'), ('refund', 'n'), ('request', 'n')]",i ask give date call refund request,1
593,3437,ubereats,1058959277,2022-10-04 10:47:16,Rip off,moral of this is i spent over 100 for food since uber eats upcharges and has a tip fee and i had to order all new food since my order never arrived,"[('moral', 'n'), ('be', 'v'), ('i', 'a'), ('spent', 'n'), ('food', 'n'), ('uber', 'n'), ('eats', 'n'), ('upcharges', 'n'), ('have', 'v'), ('tip', 'a'), ('fee', 'n'), ('i', 'n'), ('have', 'v'), ('order', 'n'), ('new', 'a'), ('food', 'n'), ('order', 'n'), ('arrive', 'v')]",moral be i spent food uber eats upcharges have tip fee i have order new food order arrive,1
593,3438,ubereats,1058959277,2022-10-04 10:47:16,Rip off,i was absolutely horrified by the way the delivery driver treated me and how the company has treated me,"[('i', 'n'), ('be', 'v'), ('horrify', 'v'), ('way', 'n'), ('delivery', 'n'), ('driver', 'n'), ('treat', 'v'), ('company', 'n'), ('have', 'v'), ('treat', 'v')]",i be horrify way delivery driver treat company have treat,1
594,3439,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,reminder for these drivers that handed the food to someone else,"[('reminder', 'n'), ('driver', 'n'), ('hand', 'v'), ('food', 'n'), ('someone', 'n')]",reminder driver hand food someone,1
594,3440,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,a person pretends to be me just to get my food and my driver just handed the food to him,"[('person', 'n'), ('pretend', 'v'), ('be', 'v'), ('get', 'v'), ('food', 'n'), ('driver', 'n'), ('hand', 'v'), ('food', 'n')]",person pretend be get food driver hand food,1
594,3441,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,i saw him handed the food to someone else and i might be thinking that was not my order because i could understand that the driver might have the same delivery to the same address but not,"[('i', 'n'), ('saw', 'v'), ('hand', 'v'), ('food', 'n'), ('someone', 'n'), ('i', 'v'), ('be', 'v'), ('think', 'v'), ('be', 'v'), ('order', 'n'), ('i', 'n'), ('understand', 'v'), ('driver', 'n'), ('have', 'v'), ('same', 'a'), ('delivery', 'n'), ('same', 'a'), ('address', 'n')]",i saw hand food someone i be think be order i understand driver have same delivery same address,1
594,3442,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,he just drove away with my food to a stranger,"[('drive', 'v'), ('food', 'n'), ('stranger', 'n')]",drive food stranger,1
594,3443,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,please be mindful who you handed your food,"[('please', 'n'), ('be', 'v'), ('mindful', 'v'), ('hand', 'v'), ('food', 'n')]",please be mindful hand food,1
594,3444,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,i am working overtime for 16hrs for a double shift and i am too tired to go to a restaurant so i decided to use uber eats but uber eats drivers makes me starved and makes me delete this app and never use this anymore,"[('i', 'n'), ('be', 'v'), ('work', 'v'), ('overtime', 'n'), ('double', 'a'), ('shift', 'n'), ('i', 'a'), ('be', 'v'), ('tired', 'a'), ('go', 'v'), ('restaurant', 'n'), ('i', 'a'), ('decide', 'v'), ('use', 'v'), ('uber', 'a'), ('eats', 'n'), ('uber', 'a'), ('eats', 'n'), ('driver', 'n'), ('make', 'v'), ('starved', 'a'), ('make', 'v'), ('delete', 'v'), ('app', 'n'), ('use', 'v'), ('anymore', 'n')]",i be work overtime double shift i be tired go restaurant i decide use uber eats uber eats driver make starved make delete app use anymore,1
594,3445,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,i could gave 0 stars for handling my food to somebody and a refund was not enough,"[('i', 'n'), ('give', 'v'), ('star', 'n'), ('handle', 'v'), ('food', 'n'), ('somebody', 'n'), ('refund', 'n'), ('be', 'v')]",i give star handle food somebody refund be,1
594,3446,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,i do not want to wait and set priority just to get delivered quickly,"[('i', 'n'), ('do', 'v'), ('want', 'v'), ('wait', 'v'), ('set', 'v'), ('priority', 'n'), ('get', 'v'), ('deliver', 'v')]",i do want wait set priority get deliver,1
594,3447,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,send me another food because i am starving,"[('send', 'v'), ('food', 'n'), ('i', 'n'), ('be', 'v'), ('starve', 'v')]",send food i be starve,1
594,3448,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,refund or not,"[('refund', 'n')]",refund,1
594,3449,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,i paid for it,"[('i', 'n'), ('pay', 'v')]",i pay,1
594,3450,ubereats,1058959277,2022-10-09 08:17:51,Someone stole my food!.,i needed the food,"[('i', 'n'), ('need', 'v'), ('food', 'n')]",i need food,1
595,3451,ubereats,1058959277,2022-10-05 16:47:14,Customer Support is awful,my order was received with my coffee not even half full as it had spilled all over the sandwich i had ordered,"[('order', 'n'), ('be', 'v'), ('receive', 'v'), ('coffee', 'n'), ('half', 'a'), ('full', 'a'), ('have', 'v'), ('spill', 'v'), ('sandwich', 'n'), ('i', 'n'), ('have', 'v'), ('order', 'v')]",order be receive coffee half full have spill sandwich i have order,1
595,3452,ubereats,1058959277,2022-10-05 16:47:14,Customer Support is awful,i used the help function took a picture through the app and sent my request,"[('i', 'n'), ('use', 'v'), ('help', 'n'), ('function', 'n'), ('take', 'v'), ('picture', 'n'), ('app', 'n'), ('send', 'v'), ('request', 'n')]",i use help function take picture app send request,1
